Symbol,Name Company,Exchange,Link
PDT,Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,Upcom,/upcom/PDT-cong-ty-tnhh-mtv-thuong-mai-dau-khi-dong-thap.chn
PDV,Công ty cổ phần Vận tải dầu Phương Đông Việt,Upcom,/upcom/PDV-cong-ty-co-phan-van-tai-dau-phuong-dong-viet.chn
PEC,Công ty Cổ phần Cơ khí Điện lực,Upcom,/upcom/PEC-cong-ty-co-phan-co-khi-dien-luc.chn
PEG,Tổng Công ty Thương mại Kỹ thuật và Đầu tư - CTCP,Upcom,/upcom/PEG-tong-cong-ty-thuong-mai-ky-thuat-va-dau-tu-ctcp.chn
PEN,Công ty cổ phần Xây lắp III Petrolimex,HNX,/hastc/PEN-cong-ty-co-phan-xay-lap-iii-petrolimex.chn
PENM,BankInvest/PENM Partners,OTC,/otc/PENM-bankinvestpenm-partners.chn
PEQ,Công ty cổ phần Thiết bị Xăng dầu Petrolimex,Upcom,/upcom/PEQ-cong-ty-co-phan-thiet-bi-xang-dau-petrolimex.chn
PET,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,HSX,/hose/PET-tong-cong-ty-co-phan-dich-vu-tong-hop-dau-khi.chn
PFI,Công ty Cổ phần Đầu tư Tài chính Công đoàn Dầu khí,OTC,/otc/PFI-cong-ty-co-phan-dau-tu-tai-chinh-cong-doan-dau-khi.chn
PFL,Công ty cổ phần Dầu khí Đông Đô,Upcom,/upcom/PFL-cong-ty-co-phan-dau-khi-dong-do.chn
PFV,Công ty Cổ phần Đầu tư và Thương mại PFV,Upcom,/upcom/PFV-cong-ty-co-phan-dau-tu-va-thuong-mai-pfv.chn
PGB,Ngân hàng TMCP Xăng dầu Petrolimex,Upcom,/upcom/PGB-ngan-hang-tmcp-xang-dau-petrolimex.chn
PGC,Tổng Công ty Gas Petrolimex-CTCP,HSX,/hose/PGC-tong-cong-ty-gas-petrolimexctcp.chn
PGD,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam,HSX,/hose/PGD-cong-ty-co-phan-phan-phoi-khi-thap-ap-dau-khi-viet-nam.chn
PGI,Tổng Công ty cổ phần Bảo hiểm Petrolimex,HSX,/hose/PGI-tong-cong-ty-co-phan-bao-hiem-petrolimex.chn
PGN,Công ty Cổ phần Phụ gia Nhựa,HNX,/hastc/PGN-cong-ty-co-phan-phu-gia-nhua.chn
PGS,Công ty Cổ phần Kinh doanh Khí Miền Nam,HNX,/hastc/PGS-cong-ty-co-phan-kinh-doanh-khi-mien-nam.chn
PGSC,Công ty Cổ phần Chứng khoán PHÚ GIA,OTC,/otc/PGSC-cong-ty-co-phan-chung-khoan-phu-gia.chn
PGT,Công ty Cổ phần PGT Holdings,HNX,/hastc/PGT-cong-ty-co-phan-pgt-holdings.chn
PGV,Tổng Công ty Phát điện 3 - Công ty cổ phần,HSX,/hose/PGV-tong-cong-ty-phat-dien-3-cong-ty-co-phan.chn
PHC,Công ty cổ phần Xây dựng Phục Hưng Holdings,HSX,/hose/PHC-cong-ty-co-phan-xay-dung-phuc-hung-holdings.chn
PHH,Công ty Cổ phần Hồng Hà Việt Nam,Upcom,/upcom/PHH-cong-ty-co-phan-hong-ha-viet-nam.chn
PHN,Công ty Cổ phần Pin Hà Nội,HNX,/hastc/PHN-cong-ty-co-phan-pin-ha-noi.chn
PHP,Công ty cổ phần Cảng Hải Phòng,HNX,/hastc/PHP-cong-ty-co-phan-cang-hai-phong.chn
PHR,Công ty cổ phần Cao su Phước Hòa,HSX,/hose/PHR-cong-ty-co-phan-cao-su-phuoc-hoa.chn
PHS,Công ty Cổ phần Chứng khoán Phú Hưng,Upcom,/upcom/PHS-cong-ty-co-phan-chung-khoan-phu-hung.chn
PHT,Công ty Cổ phần Sản xuất và Thương mại Phúc Tiến,HSX,/hose/PHT-cong-ty-co-phan-san-xuat-va-thuong-mai-phuc-tien.chn
PHUCSINH,CTCP Cà phê Phúc Sinh,OTC,/otc/PHUCSINH-ctcp-ca-phe-phuc-sinh.chn
PHUMYHUNG,Công ty TNHH Phát triển Phú Mỹ Hưng,OTC,/otc/PHUMYHUNG-cong-ty-tnhh-phat-trien-phu-my-hung.chn
PIA,Công ty cổ phần Tin học Viễn thông Petrolimex,HNX,/hastc/PIA-cong-ty-co-phan-tin-hoc-vien-thong-petrolimex.chn
PIAGGIO,Công ty TNHH Piaggio Việt Nam,OTC,/otc/PIAGGIO-cong-ty-tnhh-piaggio-viet-nam.chn
PIC,Công ty cổ phần Đầu tư Điện lực 3,HNX,/hastc/PIC-cong-ty-co-phan-dau-tu-dien-luc-3.chn
PICO,CTCP PICO,OTC,/otc/PICO-ctcp-pico.chn
PID,Công ty Cổ phần Trang trí Nội thất Dầu khí,Upcom,/upcom/PID-cong-ty-co-phan-trang-tri-noi-that-dau-khi.chn
PIS,Tổng Công ty Pisico Bình Định - CTCP,Upcom,/upcom/PIS-tong-cong-ty-pisico-binh-dinh-ctcp.chn
PIT,Công ty Cổ phần Xuất nhập khẩu Petrolimex,HSX,/hose/PIT-cong-ty-co-phan-xuat-nhap-khau-petrolimex.chn
PIV,Công ty Cổ phần PIV,Upcom,/upcom/PIV-cong-ty-co-phan-piv.chn
PIVLS,Công ty Cổ phần Đầu tư Khu công nghiệp Dầu khí - Idico Long Sơn,OTC,/otc/PIVLS-cong-ty-co-phan-dau-tu-khu-cong-nghiep-dau-khi-idico-long-son.chn
PJC,Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội,HNX,/hastc/PJC-cong-ty-co-phan-thuong-mai-va-van-tai-petrolimex-ha-noi.chn
PJS,Công ty cổ phần Cấp nước Phú Hòa Tân,Upcom,/upcom/PJS-cong-ty-co-phan-cap-nuoc-phu-hoa-tan.chn
PJT,Công ty Cổ phần Vận tải Xăng dầu Đường thủy Petrolimex,HSX,/hose/PJT-cong-ty-co-phan-van-tai-xang-dau-duong-thuy-petrolimex.chn
PKR,Công ty Cổ phần Đường sắt Phú Khánh,Upcom,/upcom/PKR-cong-ty-co-phan-duong-sat-phu-khanh.chn
PLA,Công ty cổ phần Đầu tư Dịch vụ Hạ tầng Xăng Dầu,Upcom,/upcom/PLA-cong-ty-co-phan-dau-tu-dich-vu-ha-tang-xang-dau.chn
PLASCHEM,CTCP Hóa chất nhựa,OTC,/otc/PLASCHEM-ctcp-hoa-chat-nhua.chn
PLC,Tổng Công ty Hóa dầu Petrolimex-CTCP,HNX,/hastc/PLC-tong-cong-ty-hoa-dau-petrolimexctcp.chn
PLE,CTCP Tư vấn Xây dựng Petrolimex,Upcom,/upcom/PLE-ctcp-tu-van-xay-dung-petrolimex.chn
PLO,Công ty Cổ phần Kho Vận Petec,Upcom,/upcom/PLO-cong-ty-co-phan-kho-van-petec.chn
PLP,Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê,HSX,/hose/PLP-cong-ty-co-phan-san-xuat-va-cong-nghe-nhua-pha-le.chn
PLX,Tập đoàn Xăng dầu Việt Nam,HSX,/hose/PLX-tap-doan-xang-dau-viet-nam.chn
PMB,Công ty cổ phần Phân bón và Hóa chất Dầu khí Miền Bắc,HNX,/hastc/PMB-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-mien-bac.chn
PMC,Công ty Cổ phần Dược phẩm Dược liệu Pharmedic,HNX,/hastc/PMC-cong-ty-co-phan-duoc-pham-duoc-lieu-pharmedic.chn
PME,Công ty Cổ phần Pymepharco,HSX,/hose/PME-cong-ty-co-phan-pymepharco.chn
PMG,Công ty Cổ phần Đầu tư và Sản xuất Petro Miền Trung,HSX,/hose/PMG-cong-ty-co-phan-dau-tu-va-san-xuat-petro-mien-trung.chn
PMJ,Công ty cổ phần Vật tư Bưu điện,Upcom,/upcom/PMJ-cong-ty-co-phan-vat-tu-buu-dien.chn
PMP,Công ty cổ phần Bao bì Đạm Phú Mỹ,HNX,/hastc/PMP-cong-ty-co-phan-bao-bi-dam-phu-my.chn
PMS,Công ty Cổ phần Cơ khí Xăng dầu,HNX,/hastc/PMS-cong-ty-co-phan-co-khi-xang-dau.chn
PMT,Công ty cổ phần Viễn thông TELVINA Việt Nam,Upcom,/upcom/PMT-cong-ty-co-phan-vien-thong-telvina-viet-nam.chn
PMW,Công ty cổ phần Cấp nước Phú Mỹ,Upcom,/upcom/PMW-cong-ty-co-phan-cap-nuoc-phu-my.chn
PNC,Công ty Cổ phần Văn hóa Phương Nam,HSX,/hose/PNC-cong-ty-co-phan-van-hoa-phuong-nam.chn
PND,Công ty Cổ phần Xăng dầu Dầu khí Nam Định,Upcom,/upcom/PND-cong-ty-co-phan-xang-dau-dau-khi-nam-dinh.chn
PNG,Công ty cổ phần Thương mại Phú Nhuận,Upcom,/upcom/PNG-cong-ty-co-phan-thuong-mai-phu-nhuan.chn
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,HSX,/hose/PNJ-cong-ty-co-phan-vang-bac-da-quy-phu-nhuan.chn
PNP,Công ty cổ phần Tân Cảng - Phú Hữu,Upcom,/upcom/PNP-cong-ty-co-phan-tan-cang-phu-huu.chn
PNT,Công ty cổ phần Kỹ thuật Xây dựng Phú Nhuận,Upcom,/upcom/PNT-cong-ty-co-phan-ky-thuat-xay-dung-phu-nhuan.chn
POB,Công ty Cổ phần Xăng dầu Dầu khí Thái Bình,Upcom,/upcom/POB-cong-ty-co-phan-xang-dau-dau-khi-thai-binh.chn
POM,Công ty Cổ phần Thép Pomina,HSX,/hose/POM-cong-ty-co-phan-thep-pomina.chn
POS,"Công ty Cổ phần Dịch vụ Lắp đặt, Vận hành và Bảo dưỡng Công trình Dầu khí biển PTSC",Upcom,/upcom/POS-cong-ty-co-phan-dich-vu-lap-dat-van-hanh-va-bao-duong-cong-trinh-dau-khi-bien-ptsc.chn
POT,Công ty Cổ phần Thiết bị Bưu điện,HNX,/hastc/POT-cong-ty-co-phan-thiet-bi-buu-dien.chn
POV,Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng,Upcom,/upcom/POV-cong-ty-co-phan-xang-dau-dau-khi-vung-ang.chn
POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,/hose/POW-tong-cong-ty-dien-luc-dau-khi-viet-nam-ctcp.chn
PPC,Công ty Cổ phần Nhiệt điện Phả Lại,HSX,/hose/PPC-cong-ty-co-phan-nhiet-dien-pha-lai.chn
PPE,Công ty cổ phần Tư vấn Điện lực Dầu khí Việt Nam,HNX,/hastc/PPE-cong-ty-co-phan-tu-van-dien-luc-dau-khi-viet-nam.chn
PPG,Công ty cổ phần Sản xuất Thương mại Dịch vụ Phú Phong,Upcom,/upcom/PPG-cong-ty-co-phan-san-xuat-thuong-mai-dich-vu-phu-phong.chn
PPH,Tổng Công ty Cổ phần Phong Phú,Upcom,/upcom/PPH-tong-cong-ty-co-phan-phong-phu.chn
PPI,Công ty Cổ phần Đầu tư và Phát triển Dự án Hạ tầng Thái Bình Dương,Upcom,/upcom/PPI-cong-ty-co-phan-dau-tu-va-phat-trien-du-an-ha-tang-thai-binh-duong.chn
PPP,Công ty Cổ phần Dược phẩm Phong Phú,HNX,/hastc/PPP-cong-ty-co-phan-duoc-pham-phong-phu.chn
PPS,Công ty Cổ phần Dịch vụ Kỹ thuật Điện lực Dầu khí Việt Nam,HNX,/hastc/PPS-cong-ty-co-phan-dich-vu-ky-thuat-dien-luc-dau-khi-viet-nam.chn
PPY,Công ty cổ phần Xăng dầu Dầu khí Phú Yên,HNX,/hastc/PPY-cong-ty-co-phan-xang-dau-dau-khi-phu-yen.chn
PQG,CTCP Đầu tư vàng Phú Quý,OTC,/otc/PQG-ctcp-dau-tu-vang-phu-quy.chn
PQN,CTCP Dịch vụ Dầu khí Quảng Ngãi PTSC,Upcom,/upcom/PQN-ctcp-dich-vu-dau-khi-quang-ngai-ptsc.chn
PRC,Công ty Cổ phần Logistics Portserco,HNX,/hastc/PRC-cong-ty-co-phan-logistics-portserco.chn
PRE,Tổng Công ty Cổ phần Tái bảo hiểm PVI,HNX,/hastc/PRE-tong-cong-ty-co-phan-tai-bao-hiem-pvi.chn
PRIME,CTCP Prime Group,OTC,/otc/PRIME-ctcp-prime-group.chn
PRO,Công ty Cổ phần Procimex Việt Nam,Upcom,/upcom/PRO-cong-ty-co-phan-procimex-viet-nam.chn
PROCONCO,CTCP Việt Pháp sản xuất thức ăn gia súc,OTC,/otc/PROCONCO-ctcp-viet-phap-san-xuat-thuc-an-gia-suc.chn
PRT,Tổng công ty Sản xuất - Xuất nhập khẩu Bình Dương - TNHH MTV,Upcom,/upcom/PRT-tong-cong-ty-san-xuat-xuat-nhap-khau-binh-duong-tnhh-mtv.chn
PRUBF1,Quỹ Đầu tư Cân bằng Prudential,HSX,/hose/PRUBF1-quy-dau-tu-can-bang-prudential.chn
PRUDENTIAL,Công ty TNHH Bảo hiểm Nhân thọ Prudential Việt Nam,OTC,/otc/PRUDENTIAL-cong-ty-tnhh-bao-hiem-nhan-tho-prudential-viet-nam.chn
PRUFC,Công ty TNHH MTV Tài chính Prudential Việt Nam,OTC,/otc/PRUFC-cong-ty-tnhh-mtv-tai-chinh-prudential-viet-nam.chn
PSB,Công ty cổ phần Đầu tư Dầu khí Sao Mai – Bến Đình,Upcom,/upcom/PSB-cong-ty-co-phan-dau-tu-dau-khi-sao-mai-ben-dinh.chn
PSC,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn,HNX,/hastc/PSC-cong-ty-co-phan-van-tai-va-dich-vu-petrolimex-sai-gon.chn
PSD,Công ty cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,HNX,/hastc/PSD-cong-ty-co-phan-dich-vu-phan-phoi-tong-hop-dau-khi.chn
PSE,Công ty cổ phần Phân bón và Hóa chất Dầu khí Đông Nam Bộ,HNX,/hastc/PSE-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-dong-nam-bo.chn
PSG,Công ty Cổ phần Đầu tư và Xây lắp Dầu khí Sài Gòn,Upcom,/upcom/PSG-cong-ty-co-phan-dau-tu-va-xay-lap-dau-khi-sai-gon.chn
PSH,Công ty cổ phần Thương mại Đầu tư Dầu khí Nam Sông Hậu,HSX,/hose/PSH-ctcp-thuong-mai-dau-tu-dau-khi-nam-song-hau.chn
PSI,Công ty cổ phần Chứng khoán Dầu khí,HNX,/hastc/PSI-cong-ty-co-phan-chung-khoan-dau-khi.chn
PSL,Công ty Cổ phần Chăn nuôi Phú Sơn,Upcom,/upcom/PSL-cong-ty-co-phan-chan-nuoi-phu-son.chn
PSN,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,Upcom,/upcom/PSN-cong-ty-co-phan-cang-dich-vu-dau-khi-tong-hop-ptsc-thanh-hoa.chn
PSP,Công ty Cổ phần Cảng dịch vụ Dầu khí Đình Vũ,Upcom,/upcom/PSP-cong-ty-co-phan-cang-dich-vu-dau-khi-dinh-vu.chn
PSW,Công ty cổ phần Phân bón và Hóa chất Dầu khí Tây Nam Bộ,HNX,/hastc/PSW-cong-ty-co-phan-phan-bon-va-hoa-chat-dau-khi-tay-nam-bo.chn
PTB,Công ty Cổ phần Phú Tài,HSX,/hose/PTB-cong-ty-co-phan-phu-tai.chn
PTC,Công ty Cổ phần Đầu tư ICapital,HSX,/hose/PTC-cong-ty-co-phan-dau-tu-va-xay-dung-buu-dien.chn
PTD,CTCP Thiết kế - Xây dựng - Thương mại Phúc Thịnh,HNX,/hastc/PTD-ctcp-thiet-ke-xay-dung-thuong-mai-phuc-thinh.chn
PTE,Công ty Cổ phần Xi măng Phú Thọ,Upcom,/upcom/PTE-cong-ty-co-phan-xi-mang-phu-tho.chn
PTG,Công ty Cổ phần May Xuất khẩu Phan Thiết,Upcom,/upcom/PTG-cong-ty-co-phan-may-xuat-khau-phan-thiet.chn
PTH,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây,Upcom,/upcom/PTH-cong-ty-co-phan-van-tai-va-dich-vu-petrolimex-ha-tay.chn
PTI,Tổng Công ty Cổ phần Bảo hiểm Bưu điện,HNX,/hastc/PTI-tong-cong-ty-co-phan-bao-hiem-buu-dien.chn
PTK,Công ty Cổ phần Luyện kim Phú Thịnh,Upcom,/upcom/PTK-cong-ty-co-phan-luyen-kim-phu-thinh.chn
PTL,Công ty Cổ phần Victory Capital,HSX,/hose/PTL-cong-ty-co-phan-dau-tu-ha-tang-va-do-thi-dau-khi.chn
PTM,"Công ty cổ phần Sản xuất, Thương mại và Dịch vụ ôtô PTM",Upcom,/upcom/PTM-cong-ty-co-phan-san-xuat-thuong-mai-va-dich-vu-oto-ptm.chn
PTO,Công ty Cổ phần Dịch vụ - Xây dựng Công trình Bưu điện,Upcom,/upcom/PTO-cong-ty-co-phan-dich-vu-xay-dung-cong-trinh-buu-dien.chn
PTP,Công ty Cổ phần Dịch vụ Viễn thông và In Bưu điện,Upcom,/upcom/PTP-cong-ty-co-phan-dich-vu-vien-thong-va-in-buu-dien.chn
PTS,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,HNX,/hastc/PTS-cong-ty-co-phan-van-tai-va-dich-vu-petrolimex-hai-phong.chn
PTT,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Upcom,/upcom/PTT-cong-ty-co-phan-van-tai-dau-khi-dong-duong.chn
PTV,Công ty cổ phần Thương mại Dầu khí,Upcom,/upcom/PTV-cong-ty-co-phan-thuong-mai-dau-khi.chn
PTX,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,Upcom,/upcom/PTX-cong-ty-co-phan-van-tai-va-dich-vu-petrolimex-nghe-tinh.chn
PUBLICBANK,Ngân hàng TNHH MTV Public Viet Nam,OTC,/otc/PUBLICBANK-ngan-hang-tnhh-mtv-public-viet-nam.chn
PV2,Công ty cổ phần Đầu tư PV2,HNX,/hastc/PV2-cong-ty-co-phan-dau-tu-pv2.chn
PVA,Công ty Cổ phần Tổng Công ty Xây lắp Dầu khí Nghệ An,Upcom,/upcom/PVA-cong-ty-co-phan-tong-cong-ty-xay-lap-dau-khi-nghe-an.chn
PVB,Công ty cổ phần Bọc ống Dầu khí Việt Nam,HNX,/hastc/PVB-cong-ty-co-phan-boc-ong-dau-khi-viet-nam.chn
PVC,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - CTCP,HNX,/hastc/PVC-tong-cong-ty-hoa-chat-va-dich-vu-dau-khi-ctcp.chn
PVCME,Công ty cổ phần Thi công cơ giới và lắp máy dầu khí,OTC,/otc/PVCME-cong-ty-co-phan-thi-cong-co-gioi-va-lap-may-dau-khi.chn
PVD,Tổng Công ty Cổ phần Khoan và Dịch vụ Khoan Dầu khí,HSX,/hose/PVD-tong-cong-ty-co-phan-khoan-va-dich-vu-khoan-dau-khi.chn
PVE,Tổng Công ty Tư vấn Thiết kế Dầu khí-CTCP,Upcom,/upcom/PVE-tong-cong-ty-tu-van-thiet-ke-dau-khictcp.chn
PVEIC,Tổng Công ty Bảo Dưỡng -Sửa chữa Công trình Dầu khí - CTCP,OTC,/otc/PVEIC-tong-cong-ty-bao-duong-sua-chua-cong-trinh-dau-khi-ctcp.chn
PVEP,Tổng Công ty Thăm dò Khai thác Dầu khí,OTC,/otc/PVEP-tong-cong-ty-tham-do-khai-thac-dau-khi.chn
PVF,Tổng Công ty Tài chính Cổ phần Dầu khí Việt Nam,HSX,/hose/PVF-tong-cong-ty-tai-chinh-co-phan-dau-khi-viet-nam.chn
PVFCC,Công ty Cổ phần Quản lý quỹ Đầu tư Tài chính Dầu khí,OTC,/otc/PVFCC-cong-ty-co-phan-quan-ly-quy-dau-tu-tai-chinh-dau-khi.chn
PVG,Công ty Cổ phần Kinh doanh LPG Việt Nam,HNX,/hastc/PVG-cong-ty-co-phan-kinh-doanh-lpg-viet-nam.chn
PVH,Công ty cổ phần Xây lắp dầu khí Thanh Hóa,Upcom,/upcom/PVH-cong-ty-co-phan-xay-lap-dau-khi-thanh-hoa.chn
PVI,Công ty Cổ phần PVI,HNX,/hastc/PVI-cong-ty-co-phan-pvi.chn
PVID,Công ty cổ phần Đầu tư và Xây lắp khí,OTC,/otc/PVID-cong-ty-co-phan-dau-tu-va-xay-lap-khi.chn
PVIF,Công ty cổ phần Đầu tư Tài chính Bảo hiểm Dầu khí,OTC,/otc/PVIF-cong-ty-co-phan-dau-tu-tai-chinh-bao-hiem-dau-khi.chn
PVIINSURANCE,Tổng Công ty Bảo hiểm PVI,OTC,/otc/PVIINSURANCE-tong-cong-ty-bao-hiem-pvi.chn
PVL,Công ty cổ phần Đầu tư Nhà đất Việt,HNX,/hastc/PVL-cong-ty-co-phan-dau-tu-nha-dat-viet.chn
PVM,Công ty Cổ phần Máy - Thiết bị Dầu khí,Upcom,/upcom/PVM-cong-ty-co-phan-may-thiet-bi-dau-khi.chn
PVN,Tập đoàn Dầu khí Việt Nam,OTC,/otc/PVN-tap-doan-dau-khi-viet-nam.chn
PVO,CTCP Dầu nhờn PV Oil,Upcom,/upcom/PVO-ctcp-dau-nhon-pv-oil.chn
PVP,Công ty Cổ phần Vận tải dầu khí Thái Bình Dương,Upcom,/upcom/PVP-cong-ty-co-phan-van-tai-dau-khi-thai-binh-duong.chn
PVR,Công ty Cổ phần đầu tư PVR Hà Nội,Upcom,/upcom/PVR-cong-ty-co-phan-dau-tu-pvr-ha-noi.chn
PVS,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,HNX,/hastc/PVS-tong-cong-ty-co-phan-dich-vu-ky-thuat-dau-khi-viet-nam.chn
PVSH,Công ty cổ phần Đầu tư và Thương mại Dầu khí Sông Hồng,OTC,/otc/PVSH-cong-ty-co-phan-dau-tu-va-thuong-mai-dau-khi-song-hong.chn
PVST,Công ty cổ phần Du lịch dầu khí Sapa,OTC,/otc/PVST-cong-ty-co-phan-du-lich-dau-khi-sapa.chn
PVT,Tổng công ty Cổ phần Vận tải Dầu khí,HSX,/hose/PVT-tong-cong-ty-co-phan-van-tai-dau-khi.chn
PVV,Công ty Cổ phần Vinaconex 39,Upcom,/upcom/PVV-cong-ty-co-phan-vinaconex-39.chn
PVX,Tổng Công ty cổ phần Xây lắp Dầu khí Việt Nam,Upcom,/upcom/PVX-tong-cong-ty-co-phan-xay-lap-dau-khi-viet-nam.chn
PVY,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí,Upcom,/upcom/PVY-cong-ty-co-phan-che-tao-gian-khoan-dau-khi.chn
PWA,Công ty Cổ phần Bất động sản Dầu khí,Upcom,/upcom/PWA-cong-ty-co-phan-bat-dong-san-dau-khi.chn
PWS,Công ty Cổ phần Cấp thoát nước Phú Yên,Upcom,/upcom/PWS-cong-ty-co-phan-cap-thoat-nuoc-phu-yen.chn
PX1,Công ty cổ phần Xi măng Sông Lam 2,Upcom,/upcom/PX1-cong-ty-co-phan-xi-mang-song-lam-2.chn
PXA,Công ty cổ phần Đầu tư & Thương mại Dầu khí Nghệ An,Upcom,/upcom/PXA-cong-ty-co-phan-dau-tu--thuong-mai-dau-khi-nghe-an.chn
PXC,Công ty cổ phần Phát triển đô thị Dầu khí,Upcom,/upcom/PXC-cong-ty-co-phan-phat-trien-do-thi-dau-khi.chn
PXH,Công ty cổ phần Xây lắp Dầu khí Hà Nội,OTC,/otc/PXH-cong-ty-co-phan-xay-lap-dau-khi-ha-noi.chn
PXI,Công ty Cổ phần Xây dựng công nghiệp và dân dụng Dầu khí,Upcom,/hose/PXI-cong-ty-co-phan-xay-dung-cong-nghiep-va-dan-dung-dau-khi.chn
PXL,Tổng Công ty cổ phần Đầu tư và Phát triển KCN Dầu khí-Long Sơn,Upcom,/upcom/PXL-tong-cong-ty-co-phan-dau-tu-va-phat-trien-kcn-dau-khilong-son.chn
PXM,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Upcom,/upcom/PXM-cong-ty-co-phan-xay-lap-dau-khi-mien-trung.chn
PXPVEEF,PXP Vietnam Emerging Equity Fund,OTC,/otc/PXPVEEF-pxp-vietnam-emerging-equity-fund.chn
PXS,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,HSX,/hose/PXS-cong-ty-co-phan-ket-cau-kim-loai-va-lap-may-dau-khi.chn
PXT,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,Upcom,/upcom/PXT-cong-ty-co-phan-xay-lap-duong-ong-be-chua-dau-khi.chn
PYNMFE,Mutual Fund Elite,OTC,/otc/PYNMFE-mutual-fund-elite.chn
PYU,Công ty Cổ phần Môi trường và Công trình Đô thị Phúc Yên,Upcom,/upcom/PYU-cong-ty-co-phan-moi-truong-va-cong-trinh-do-thi-phuc-yen.chn
QBR,Công ty Cổ Phần Đường sắt Quảng Bình,Upcom,/upcom/QBR-cong-ty-co-phan-duong-sat-quang-binh.chn
QBS,Công ty Cổ phần Xuất nhập khẩu Quảng Bình,HSX,/hose/QBS-cong-ty-co-phan-xuat-nhap-khau-quang-binh.chn
QCC,CTCP Đầu tư Xây dựng và Phát triển Hạ tầng Viễn thông,Upcom,/upcom/QCC-ctcp-dau-tu-xay-dung-va-phat-trien-ha-tang-vien-thong.chn
QCG,Công ty Cổ phần Quốc Cường Gia Lai,HSX,/hose/QCG-cong-ty-co-phan-quoc-cuong-gia-lai.chn
QHD,Công ty Cổ phần Que hàn điện Việt Đức,HNX,/hastc/QHD-cong-ty-co-phan-que-han-dien-viet-duc.chn
QHW,CTCP Nước khoáng Quảng Ninh,Upcom,/upcom/QHW-ctcp-nuoc-khoang-quang-ninh.chn
QLD,Công ty Cổ phần Quản lý và Xây dựng giao thông Lạng Sơn,Upcom,/upcom/QLD-cong-ty-co-phan-quan-ly-va-xay-dung-giao-thong-lang-son.chn
QLT,Công ty Cổ phần Quản lý Bảo trì Đường thủy nội địa số 10,Upcom,/upcom/QLT-cong-ty-co-phan-quan-ly-bao-tri-duong-thuy-noi-dia-so-10.chn
QMCGROUP,Công ty Cổ phần Tập đoàn Quang Minh,OTC,/otc/QMCGROUP-cong-ty-co-phan-tap-doan-quang-minh.chn
QNC,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,Upcom,/upcom/QNC-cong-ty-co-phan-xi-mang-va-xay-dung-quang-ninh.chn
QNP,CTCP Cảng Quy Nhơn,OTC,/otc/QNP-ctcp-cang-quy-nhon.chn
QNS,Công ty Cổ phần Đường Quảng Ngãi,Upcom,/upcom/QNS-cong-ty-co-phan-duong-quang-ngai.chn
QNT,Công ty cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,Upcom,/upcom/QNT-cong-ty-co-phan-tu-van-va-dau-tu-phat-trien-quang-nam.chn
QNU,Công ty Cổ phần Môi trường Đô thị Quảng Nam,Upcom,/upcom/QNU-cong-ty-co-phan-moi-truong-do-thi-quang-nam.chn
QNW,CTCP Cấp thoát nước và Xây dựng Quảng Ngãi,Upcom,/upcom/QNW-ctcp-cap-thoat-nuoc-va-xay-dung-quang-ngai.chn
QPH,Công ty Cổ phần Thủy điện Quế Phong,Upcom,/upcom/QPH-cong-ty-co-phan-thuy-dien-que-phong.chn
QSP,Công ty cổ phần Tân Cảng Quy Nhơn,Upcom,/upcom/QSP-cong-ty-co-phan-tan-cang-quy-nhon.chn
QST,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh,HNX,/hastc/QST-cong-ty-co-phan-sach-va-thiet-bi-truong-hoc-quang-ninh.chn
QTC,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,HNX,/hastc/QTC-cong-ty-co-phan-cong-trinh-giao-thong-van-tai-quang-nam.chn
QTP,Công ty Cổ phần Nhiệt điện Quảng Ninh,Upcom,/upcom/QTP-cong-ty-co-phan-nhiet-dien-quang-ninh.chn
